id,amount,renewal_rate,network_centrality,relationship_type,historical_delay_days,duration,event
e53a72ba-473a-428d-934b-e63370ed1a19,7763479.33,59.0,0.19,poc,11.6,20.4,1
66b391aa-4372-417e-ae61-a312c6cc5fe1,3559939.67,93.4,0.361,recurring,3.5,34.6,1
bdef3d12-8d27-4266-902b-c4b40ddd52ec,7034064.44,35.5,0.774,poc,13.9,21.3,1
d86f6f00-9b10-4fe0-aebd-aed2f4d6c458,2900882.12,41.3,0.277,poc,18.5,25.7,1
cf42b0b2-7e32-4247-adb0-71322e62c9fc,7121887.13,72.4,0.202,contract,18.8,28.7,1
ec1adc34-cf77-4cf7-8099-602d6f1ce0c9,2693600.3,65.6,0.281,recurring,0.0,9.5,0
e986039a-429d-419b-9e1d-ee3fac516539,6957225.1,64.1,0.192,contract,17.9,26.6,0
076fc6bc-4868-44de-a415-0c5463306a3e,6005380.66,93.8,0.199,contract,17.1,37.1,1
ac0fc338-8235-4772-8e4c-a7c473dc1d68,6388550.93,35.3,0.431,poc,31.9,43.3,1
357567eb-326c-49ce-8dc8-cd40995b022e,1550848.78,47.6,0.109,poc,37.6,55.4,1
3b8f8288-f6ed-413c-bc40-5ffc911716d0,13541789.24,55.5,0.242,contract,5.6,9.7,0
a9429a80-3e10-4f35-a966-6b53dd5b2474,904949.14,56.4,0.335,contract,13.8,22.1,1
436cdfed-fd23-4753-895a-139b0021cf6f,35371778.63,56.5,0.277,contract,5.6,11.6,0
afa6d35a-2a78-41b5-b6ac-e7a24035ed6c,5701732.03,68.9,0.143,poc,21.1,33.0,1
ca0806bb-b144-4e12-8bbc-e272a30c8be2,2625271.56,74.9,0.406,recurring,0.0,1.6,1
c18a1ec0-e121-4b53-95cf-e972068a8308,13141214.32,31.6,0.55,poc,32.7,42.9,1
2fdb47d5-db40-4219-bd12-96ac1fc15464,3797963.06,43.1,0.146,poc,18.7,49.4,0
7d72d4da-1cb8-4a2d-ac31-6c6f4570c89a,2758084.86,43.4,0.213,contract,8.0,24.5,1
a86f87ca-ca0f-4470-8249-69a24c5da782,5139421.14,33.3,0.295,poc,34.7,32.0,1
0eb6d518-69f6-4f63-9d60-38cafc061d18,6406445.92,23.2,0.424,poc,17.3,38.2,0
f9c492cf-5c66-4877-b9e0-60dda510686b,4681190.37,51.9,0.079,contract,14.7,37.8,0
353a1292-a128-46fc-a35d-0609a9e32eca,4868972.8,92.3,0.252,recurring,0.7,22.5,1
54b4b12b-15ae-4d35-b6f1-0e419593da51,1360078.2,79.3,0.291,contract,11.5,14.2,1
eb9625b3-e56a-43a9-8e8d-a2a900a0ab64,25044154.34,78.8,0.27,recurring,10.7,20.0,1
df937ee5-1f96-49cf-b529-72e29472b714,2018862.76,79.7,0.288,recurring,0.0,28.8,0
785d0a55-0c9b-4f44-8379-77eec3ed4583,12812200.6,33.5,0.373,poc,9.1,22.2,1
9ba866c8-dea2-48de-aa9b-e6ea23913070,3276356.16,29.2,0.252,poc,25.9,30.8,0
c1769c47-3078-4305-8c1c-f21d8f429f1d,1926235.63,53.2,0.199,contract,14.0,22.2,1
64570f96-e91d-4193-8b99-29a3ab8f3a6f,7560776.73,57.2,0.135,contract,22.1,32.7,1
cf7e98f8-0cac-408f-9f58-c6e8b64c31f6,1515096.7,58.9,0.166,poc,7.2,12.0,0
2c22a9ab-1baf-48b9-aa7c-481c4b1fed27,3223827.22,78.2,0.099,contract,28.1,31.3,1
8ad10d21-4795-441e-8b60-6cbfd304391b,9744003.94,15.6,0.569,poc,28.1,25.5,0
9e003f5a-9af5-4c4f-97df-ca219fc598f8,13845008.21,42.9,0.399,poc,27.5,36.3,0
990f1088-c959-41c8-a10c-afe1e0d0191f,8052260.94,21.2,0.218,poc,16.3,30.5,0
3549907d-8067-41ab-b744-432b9581fd69,15613716.49,13.5,0.26,poc,11.5,24.2,0
3fe3d1e2-1657-4936-ae65-85a731ff631c,11755264.22,28.9,0.308,poc,16.9,29.8,0
ba2948e5-0aec-4d05-9fcb-760fa5194689,4014078.53,43.4,0.169,poc,20.2,29.6,0
42415af5-abb9-4877-a0b1-dd5fcc6289e3,8023026.56,75.4,0.314,contract,10.7,39.0,0
eec3033e-af0b-4733-ab2b-70158ff449ac,2307256.15,59.2,0.275,poc,23.7,16.9,1
15d5dca1-52c6-4951-ba2c-915b7207919c,1534273.23,86.2,0.216,recurring,16.4,26.1,0
9e9153db-8621-49fc-9a3d-eb9c821c60da,10831940.81,80.4,0.442,contract,1.4,22.9,1
ce108d8d-e1f6-4973-bc22-70c89c0706ce,3270880.58,64.8,0.5,contract,12.1,43.9,1
4cb0c1c2-e658-4bb4-973a-860e9d3d2b38,5095056.75,62.5,0.56,contract,15.3,30.1,1
13e1490a-5383-4158-a129-92f9d5237f08,7615610.6,49.4,0.303,poc,26.6,30.7,1
d9b578b6-1bf8-481f-9630-e63ec4d33831,1568675.68,77.3,0.347,recurring,2.2,1.0,0
7c8aa3d8-a7e0-4745-9b47-976dda0f7130,5955966.72,43.5,0.032,poc,30.7,32.5,1
1eacd58f-3ef3-4311-9b38-9919f85bf6a6,4797312.43,91.1,0.382,recurring,16.9,27.3,1
bc0e8742-5ae4-4a32-8b0a-b6f3b9a0b6e4,1325779.25,93.4,0.467,recurring,11.5,29.6,1
5356964d-a769-4a7e-8a00-982f0f865642,11698213.83,66.0,0.124,contract,6.4,23.5,0
0e75bde1-9a1b-490f-be82-892036c841c3,10312877.31,68.4,0.63,contract,21.5,18.5,0
76146d98-b6e4-4a6a-86c4-6c150743a80c,33388924.57,80.7,0.445,recurring,0.0,30.7,1
3849d4e5-245a-4b75-bb8a-d72fc8c33d8c,6442526.96,44.6,0.313,contract,15.6,34.3,0
546c61b0-e62c-4e1e-bcfd-45e99cd0bd54,2529804.47,62.8,0.36,contract,8.7,39.6,0
c4c2352a-4ff3-4f06-ab94-01b59e7b7bb1,12123125.57,41.8,0.084,poc,14.5,26.6,1
cdf20a0c-a4bf-4dea-9b47-175520a1ebc6,8778199.18,45.9,0.277,poc,24.8,16.0,0
9f1848bf-1963-4ff9-b375-2156791b5568,6880886.99,15.7,0.237,poc,24.0,23.1,1
e073462d-4ac0-4dbc-885b-ad15de415d2f,5644202.0,47.3,0.24,contract,13.0,32.7,1
28a8567a-7498-4b05-ba53-6e560b1c2f61,2840152.38,51.6,0.047,contract,14.6,29.3,1
3b93ba2f-9965-44d7-963f-e1a262acc1b4,5265774.38,87.8,0.678,recurring,4.4,29.2,1
a6a664ba-6c71-446f-87f3-f49760cd0185,10866496.14,82.8,0.295,contract,19.7,28.9,0
63372a75-7b8a-4d47-a33c-7644904b82b8,7074528.21,59.7,0.18,contract,14.0,18.2,1
340d264d-a491-4c5f-8883-3751bc275ad4,13194427.29,48.9,0.369,poc,20.6,22.3,0
816ce343-ee89-4fc8-b6c0-a80d86e1b36f,3062849.03,53.8,0.014,contract,6.7,33.8,1
b6a9945b-ae94-4af2-938d-4815aed9037e,3031659.01,72.5,0.264,contract,1.5,49.7,1
11617ae1-49c2-47af-8957-86683e414d8e,5613304.07,27.2,0.36,poc,3.5,16.4,1
149ded73-2890-45d6-b02b-f7a7295f63cb,10659213.4,58.3,0.123,contract,18.2,25.2,0
12adb522-a8c1-4727-abfe-02f3c2be2363,4335424.7,37.4,0.358,poc,32.6,32.1,1
1478bc35-c186-4107-b875-98fb85bccfd1,15095175.4,67.4,0.393,contract,7.0,32.7,0
ec0b2578-0ff6-4df4-b128-852e10a7b25e,14706199.92,50.6,0.229,poc,24.9,30.7,1
099ba64c-68c0-4de0-bea1-4f1cf67a02a2,7725484.96,10.2,0.23,poc,13.0,31.6,0
168136ea-2b6e-469f-8cbe-d82cbb8efa14,4900176.26,49.7,0.888,recurring,9.4,24.8,1
137646af-e06a-4547-9592-7bcac0cd4db4,3379501.45,81.5,0.206,contract,21.3,15.7,1
5f058fcd-cb7c-4f82-997f-37e79eddd3d6,7725855.32,87.3,0.373,contract,10.9,37.3,1
befbbf80-1b78-4f31-a04b-37753edd931c,5563626.38,24.7,0.16,poc,16.5,39.4,0
3db60ad2-2676-40f0-9741-59c649b8b20a,13889943.4,54.8,0.326,contract,8.1,14.1,1
14158681-e9f0-4cc6-a164-017985d32f8c,3577042.5,69.6,0.548,contract,12.0,27.5,1
8d56e36a-00fe-45dd-98ca-3a23ad3558a1,4361649.71,92.4,0.39,recurring,0.0,20.8,1
07b582cf-a5c1-4204-8d33-908daf5d22cb,4816922.43,55.4,0.066,contract,2.4,37.8,1
f186754a-0c50-4ce6-8b48-9400b395bc07,4545253.35,100.0,0.371,recurring,4.4,33.7,1
a39dd151-d7b4-4005-b23f-6ce4f0d674c0,5490047.48,4.4,0.317,poc,9.1,23.9,0
51bf3daa-c2b1-4896-8bfe-41480187b957,4337738.13,90.9,0.757,recurring,0.0,17.3,1
9a0fe41c-f815-4ec4-9ca4-5e9d9eddb76c,4570358.27,44.0,0.342,contract,20.7,19.6,1
33b4d22e-1477-44c6-8c88-dee31fa591ee,4035412.94,70.1,0.087,contract,1.5,41.1,0
8d144b11-defd-4ae0-bc6a-a7dcf3657964,11187220.62,54.1,0.126,contract,0.0,42.4,1
886c11ff-b087-445d-9ff3-093c280433b8,16088402.21,88.4,0.349,recurring,3.2,31.5,1
4e0e358a-2f26-4adc-b7c7-7a5d50f5eb9e,26855889.48,98.3,0.26,recurring,2.3,18.4,1
ee880a99-7397-44bf-94b1-a74b4e6acf06,5566098.24,31.9,0.249,poc,35.6,44.6,0
a46766d8-a446-48e9-a791-436acc286010,4993139.31,90.4,0.074,contract,8.6,15.4,1
1b9a6ebe-1d08-43a1-81ce-89e365e17292,5697109.05,35.3,0.105,poc,13.9,46.8,1
0fab4926-fe04-4bdd-8e50-31a47e91470b,4839301.18,56.5,0.047,poc,15.7,19.1,0
1bb12569-43d8-480d-ab54-0e01fc4ef58f,2785994.59,89.8,0.37,recurring,6.8,11.2,1
9fbd9bb5-d118-4eb5-bd34-1e82ab8903fb,2793822.5,47.6,0.203,contract,5.6,28.7,1
5546c46f-748b-4eec-ba6c-7d6d9bf2ec75,8405833.73,61.2,0.113,contract,10.5,31.9,1
782beb3f-2f95-4900-ba4a-16abaf720a08,10658826.57,29.7,0.112,poc,23.8,39.9,1
d92835f4-4d0b-48d0-833e-7b521397c2e8,6035466.34,33.2,0.526,contract,9.6,46.9,1
2ad3aaf7-0361-4b57-a9a6-a77e0b6428c7,2522685.38,47.8,0.17,poc,16.8,31.7,1
55622245-6ec6-4cbd-b54c-992dfdf5ab0e,5179862.53,57.8,0.424,poc,28.5,40.2,1
f0261399-82d0-4482-a227-515b7e5671c4,6768836.5,52.6,0.641,contract,9.5,25.8,0
72b21b6f-d9e9-486f-a882-f5c0d49f657e,8323502.22,53.7,0.249,contract,0.0,51.2,1
b6426acc-30f8-4830-b479-3f8ab2d2fae8,10533166.36,27.7,0.209,poc,10.4,33.3,0
0252406f-989e-49a5-838a-76c6d6c2607a,4955368.7,38.9,0.109,poc,39.8,30.8,0
50914942-83fe-40da-bf6c-83bc42cbb5b1,5950797.79,69.2,0.201,contract,10.2,42.0,0
464f7c6e-b0e2-4c71-92cc-23fa9a9e183b,2585482.46,36.6,0.139,poc,16.8,29.9,0
5ead4d3d-797d-44ab-bb17-81c5e6f5b3c8,2516654.25,41.4,0.29,poc,14.3,24.4,1
920e1642-1efe-4bd3-92da-0d498434f9f7,6164766.18,39.6,0.287,contract,0.0,29.6,0
dfb6c486-9ed0-4aa5-940e-0cf9b8fa6a47,7461045.6,30.8,0.528,contract,8.2,34.0,0
0ca13a91-cb68-411e-a7d2-56ca14bf8b8c,4049695.99,19.3,0.436,poc,19.0,37.3,1
c5921303-f963-4e9e-883e-57a868633ed6,23692796.98,76.1,0.32,contract,9.4,26.5,0
71308bb6-699c-4993-bbfa-7f6b77e8ebeb,10360237.83,82.2,0.287,recurring,9.1,23.4,1
99dd2494-a217-4320-a0ec-c9c54be862e5,9930087.77,100.0,0.277,recurring,0.0,15.0,1
231e6929-4241-43de-a17e-0bb4886137ec,7603450.94,43.6,0.262,poc,19.5,20.3,0
aa6f1af9-e22d-4725-b849-c35cb048b439,7383444.1,59.9,0.594,poc,27.2,14.0,0
86ce18a0-c9e9-463f-b2fc-dbde8e241093,1097344.27,62.8,0.303,poc,9.5,19.4,1
18a18783-a344-41d4-943e-0a6024c5fc92,3687747.78,71.7,0.347,contract,12.3,31.4,1
e2ae6ce1-b78d-4e74-8fbb-3476c0a0b1fd,3074968.53,84.7,0.605,recurring,9.8,17.8,1
1006c9cc-3974-4952-b7ab-cd6f8f979901,3666159.36,87.0,0.765,recurring,10.7,29.3,1
548a46df-56ac-4b37-9aff-5a1e7d187545,6329285.99,77.0,0.516,contract,4.1,30.4,0
804a1bf9-b4c6-4640-a8a3-482f46d90b95,8197683.74,97.6,0.394,recurring,0.0,8.1,1
cab79f14-60c9-4419-b1c7-66e0a04baaa3,3483113.53,56.7,0.125,contract,15.4,53.6,1
4b8cd4a1-25e0-49e2-b755-fc47b6aa68af,25922354.15,42.1,0.227,poc,16.8,35.5,1
6ff8f29e-917e-4a1b-9456-bd5220a77b1a,777698.47,64.3,0.286,contract,26.0,54.1,1
d63f42b7-f84f-4f3c-9653-b6befa504ac4,13433211.05,65.7,0.308,contract,0.0,41.0,1
b37815c1-eabd-48c9-911a-df7313599db2,4055128.4,66.8,0.307,recurring,16.2,21.8,0
c06a0ac2-a251-4347-a8b7-c159e0e71ab7,4356233.29,78.2,0.584,recurring,0.0,40.9,1
cab923a6-8c7c-4705-b34f-9c04a73212bf,6106995.12,25.2,0.463,poc,20.6,26.6,0
13b8d997-376d-430c-983b-9255dacee596,6919877.96,39.7,0.354,poc,18.5,21.7,0
fa888a2a-7485-4d46-8016-1ee0603d3848,2264365.62,55.1,0.233,contract,9.6,47.6,1
9f1eda0c-23f2-4e71-9b0e-316951906503,3969184.67,44.3,0.448,poc,35.3,31.0,1
c873f659-a63b-4b23-8cf9-a58ef7ace0ad,14837352.86,93.6,0.481,recurring,0.0,36.6,1
f884ae4d-d009-4fd8-8d59-2789b737b798,7745476.24,74.8,0.099,contract,32.8,34.3,1
35210be6-223e-4316-8758-91b136904e7c,1525332.87,97.5,0.354,recurring,12.3,15.0,1
5e5cee63-e7b6-4c09-8d78-26eb0cac8a7a,16341792.04,27.4,0.154,poc,16.7,15.2,0
adbdc210-47c5-417d-b547-4e548f02ec9d,3422438.35,85.7,0.498,recurring,11.1,23.7,0
c2f0d8cc-b342-4afc-a4cb-51bf4aa7f1d8,16526626.21,48.5,0.181,poc,30.6,50.3,1
b4341db2-9a1e-48f4-9359-ae190aac4481,2723246.43,46.1,0.275,poc,38.9,46.6,0
5203f27e-4674-4dac-b15a-191b5870ab5b,1927566.1,54.2,0.254,recurring,4.6,25.1,1
44e0e59d-2ecd-4fd4-991c-891952a0893a,3378454.8,61.1,0.098,poc,27.4,27.1,1
d7f7e528-7e61-4b41-8b68-7933884b311d,2702022.03,56.8,0.089,contract,12.8,22.7,1
9e3f0313-0486-4ce1-a0c2-89bd47b89c3f,13680084.61,57.3,0.341,contract,21.7,37.7,1
d35b00a3-1e34-4e7b-9d6c-1d4d42adb829,3745316.3,34.8,0.479,poc,13.4,35.7,1
bb0d2314-4a46-49b3-a1d3-a56bb208dbb1,3780535.5,18.0,0.085,poc,16.2,24.1,1
9de92d4d-0d9e-4cd9-8ac8-3be5972a1d93,1454666.85,64.2,0.246,recurring,0.0,8.2,1
67104ccf-1313-401a-a961-501f050fc2b7,6130466.99,48.8,0.532,contract,10.7,37.8,1
12eec335-2008-42bd-b78e-174487fd845f,8320090.99,100.0,0.35,recurring,4.9,28.8,0
19bf46be-d2ca-4bfb-841b-53b52ed944ca,3488289.96,16.4,0.427,poc,7.0,15.8,1
139cbf79-28b3-4f7e-888e-a5572da10445,5338244.03,67.4,0.207,contract,10.3,22.7,1
99de4db7-008f-4922-b4b0-e346b91f72a7,5065985.8,52.3,0.379,poc,14.5,35.0,1
3d7f26bd-6ebd-4df2-9e51-bfc81a601a35,1910550.73,61.7,0.259,poc,19.4,14.9,1
c8573aaa-cc2e-4b8d-b9e1-142c23a31d30,7401140.6,79.6,0.377,recurring,0.0,35.4,1
df07b965-3520-4272-b710-3107e3e98e6c,6648726.59,83.6,0.252,recurring,13.0,1.0,0
feb33ebe-9698-4b16-8a9e-290fe58a6754,8785125.28,72.5,0.644,poc,17.8,18.6,0
023d1e88-fd3d-4837-b571-c4dd5827edc0,6492478.3,100.0,0.266,recurring,0.0,13.1,0
9e4a76f8-1ff6-44f3-8e3b-d8109bdb4a59,4880739.47,66.7,0.146,contract,14.9,23.6,1
a5382a49-6074-46ff-a926-191a842c39bb,2351275.55,90.0,0.029,contract,0.0,39.1,0
2804115a-50d3-4e11-a745-df68b923eecd,5931408.68,51.0,0.035,contract,0.0,26.3,1
42ae5183-ead0-4838-9958-41aa7b432c9f,1458873.57,61.3,0.268,contract,5.9,35.8,1
d2126719-0071-48c0-82ab-d2771bc22ef9,2397609.37,59.7,0.289,contract,12.5,34.0,1
e47186a5-5704-4950-b109-9706a695ee4e,22356505.49,24.3,0.317,poc,23.0,29.7,1
731d5a0c-dfdc-4d68-9a5a-2ddc410a9acd,2391770.41,37.1,0.402,poc,18.9,42.3,1
876c43b0-f1ac-4069-9e08-5260ce534dfe,12421782.66,57.0,0.375,contract,24.2,19.6,0
2aefe277-2f7b-498b-88e4-5e1a94b85aae,5073374.19,59.9,0.182,contract,19.3,45.9,0
62faba09-a6f7-459b-b373-aa86c20e382f,6216172.39,64.0,0.107,contract,7.8,32.3,1
b283dd1d-c95f-47d6-81fa-23380514a605,9744146.02,76.0,0.129,contract,23.0,23.2,1
b0863612-bc67-49a9-a4dd-a2c76c36da33,10658877.06,47.5,0.283,contract,6.6,35.8,1
abf9f553-6e7f-401e-a73c-f3a3fab807ef,8564970.9,57.4,0.158,poc,14.3,27.8,0
6323a31e-3330-435a-8672-d50b97e39f03,10987285.74,63.4,0.686,recurring,13.1,16.3,1
fff8600d-ef80-479f-8ac9-a33250d3c4b4,6337456.22,53.1,0.205,contract,5.3,31.8,1
705699ea-7b74-442e-bcd9-a0105d14b86e,9323181.21,30.0,0.142,poc,14.3,33.9,1
f2690e9a-e955-44be-ac7b-c665e38d952a,1841922.43,54.5,0.451,contract,12.7,28.5,1
92921ae4-046a-44bd-bebf-10b9c7037b9e,12760016.31,49.4,0.399,contract,13.3,21.0,0
9e738e5e-1762-4931-8e77-14ef90c9d033,1455393.93,100.0,0.279,contract,20.4,27.1,1
53d47388-d38d-441b-b309-a4bfbb9dd797,20583358.29,67.7,0.246,recurring,0.0,27.9,0
1a80e486-ea06-4ddc-b736-dba55dfc7a31,7939376.64,99.0,0.62,recurring,0.0,31.3,1
d8972989-47cb-4e47-af6a-e7774fc8e614,6500570.1,100.0,0.239,recurring,7.9,35.2,1
91034b34-dafb-4590-8bc6-f47765cbbd06,11778262.28,72.7,0.369,contract,11.9,1.0,1
7f657e3b-e003-4b7d-82f7-9cb17235c8e0,9369128.8,73.7,0.297,contract,15.5,34.1,0
a5d30ed7-99ee-4b0d-80b5-8be67f5328ca,7020034.75,30.9,0.363,contract,11.5,34.5,0
8bfae7a2-e6c3-46ea-9e06-31a719498929,25655694.18,68.8,0.431,recurring,10.0,33.3,1
a8e45827-ba6d-4ca2-b7ae-72ecb6abdec7,2147569.49,43.7,0.095,poc,19.5,42.5,0
3124c70b-3c41-4082-9eac-3c2745794cdf,2051960.64,51.5,0.487,poc,28.7,14.4,1
315f5fd0-aeb7-4412-b049-92962d4aab0e,4721916.82,69.2,0.371,recurring,5.3,19.7,0
c178a592-1bc7-4087-bc65-bc701b34934a,4837882.86,43.9,0.082,contract,2.0,39.7,1
380e521f-80a6-43ad-a621-c22ecf1bb6d3,7195955.28,90.1,0.417,recurring,1.1,24.4,1
f4787f7d-7267-4b23-8ccb-8c258267963e,2320691.17,60.7,0.287,contract,6.7,26.8,1
918e8d8c-1536-48cb-877a-e7599fad60d1,4316690.65,74.2,0.306,contract,0.4,26.1,1
0cf4388f-0a3b-441d-8a07-2e59e9753036,10780146.97,50.9,0.256,poc,17.2,29.5,1
91208988-f33c-4e3b-89c4-0a0ed88ca708,14532237.87,96.0,0.618,recurring,12.6,1.0,1
51991dea-0138-4453-bdcf-3ee26619344e,7590139.16,40.7,0.306,poc,17.2,47.6,1
aa23f0dc-aaf8-493e-81fd-5c9950315e48,2737025.82,62.8,0.268,contract,10.2,25.0,1
9f8c85b1-c8f8-4d7e-9560-fccbe6713728,4030864.99,14.9,0.172,poc,0.0,24.8,1
4ba8a4ff-d995-4daf-bd85-223c805618f3,7291818.18,39.7,0.385,contract,14.6,42.1,1
0b642861-cc7d-4c33-b0a9-4b5f2d6c50ed,2410818.71,70.8,0.188,contract,10.4,31.8,1
c9e4afad-3a6f-4075-a374-be59c3c707c4,30463932.09,98.9,0.85,recurring,18.3,11.9,1
f6ac027d-3931-499a-9039-7b1c8e7aded4,2772034.2,82.0,0.277,recurring,12.6,38.6,1
7d44c068-f81a-475b-8e88-89ab89e44bcf,16644225.97,73.9,0.296,recurring,15.4,31.0,1
c954b86e-0d42-43bc-b0be-40568c1921a0,3238879.44,83.6,0.625,recurring,1.2,30.3,1
19974048-a0c4-401b-be58-f7f397978504,2635350.11,65.5,0.48,recurring,5.2,1.0,0
efdcdae7-d694-42fc-bdbc-c0344eea9b97,1627916.78,53.5,0.269,contract,5.9,20.6,1
a06c54e3-b6ae-4235-88a5-e766a3c678b1,9198846.34,83.4,0.478,contract,0.0,25.8,1
b0a0fed5-535e-42f1-96e7-7132367338cd,5381974.06,54.4,0.54,contract,12.0,32.2,1
929dd05e-423b-4039-baf1-ae76c846016d,1677625.29,62.8,0.329,contract,0.0,20.5,0
580a5225-0f63-47e3-adea-32b6f59f3d59,2459519.83,73.5,0.069,contract,21.6,16.1,0
3b23191d-3c1a-4852-ad81-fa2bf52dae9e,905708.73,34.8,0.132,poc,20.7,54.9,1
7790b2ae-681c-489d-a30d-11e16d522d37,5412986.11,43.6,0.506,poc,30.1,26.2,1
33eafe7b-1991-4fee-8630-d510b1b8ee79,5420464.68,93.7,0.407,recurring,15.9,19.6,1
3485f280-8fba-41fe-9a6d-af314ad0f9d1,7002066.44,86.6,0.608,recurring,0.0,20.4,1
f91e4ae7-b6c8-4697-9679-7ecab9108792,1043181.57,39.6,0.221,poc,20.2,38.7,1
47a0b03d-c016-4465-b0a5-21a9d173dd8b,1688554.43,69.5,0.142,contract,1.6,39.1,1
3752966f-7d91-4742-9ec6-c29a325a46ae,3295055.32,61.9,0.358,contract,6.8,10.0,1
e8873193-2608-4eb5-9e1a-9d4f09a1201e,7281975.92,67.2,0.096,contract,9.9,31.4,1
7b8c0edd-91af-4e2a-8979-60c34d4ba2ce,4108394.92,34.4,0.42,poc,27.6,7.3,1
dc5b77db-e35d-4442-b315-1bd6aea9f4c2,5739645.03,62.4,0.415,contract,13.9,17.5,0
5e844e50-f9f5-46aa-8047-de852f8397ff,5527687.68,38.7,0.127,contract,8.2,35.9,1
62707e70-13e5-4a86-a36f-f23f45bc3364,13085628.31,80.4,0.67,recurring,3.7,37.2,1
12b30e46-05bd-4dbd-9523-eb8cbc9649bd,7888944.3,91.0,0.189,recurring,0.6,23.8,1
472a3dd9-7c87-4349-b824-598ee2a1daed,4043548.5,35.0,0.155,contract,11.9,29.1,0
014f5c94-3d01-401b-976a-82ea4c9795fc,7070218.65,76.8,0.553,contract,5.8,16.7,1
85075cf7-9615-4213-8c8e-d55986ec1019,8168039.28,74.5,0.211,contract,0.0,22.9,1
1caa607e-3534-430f-bb89-9803af8afa50,1035127.86,100.0,0.815,recurring,0.0,28.4,1
5ed87b72-c2f9-450e-9dd2-80beb659e329,1377197.86,61.2,0.419,contract,1.2,30.9,0
c9f39dd1-38ff-40b5-b240-7342142c86d1,4944432.53,73.4,0.812,recurring,13.4,40.5,1
380bfdb1-b5b2-4bcf-bc8f-6f3bc25600f7,9486310.83,62.5,0.342,contract,24.6,19.5,1
23ab13ed-3e78-49ae-b4eb-bed79cc7347e,3077123.54,54.3,0.069,poc,21.5,16.6,1
d48ecf4a-6e22-4fbb-befa-4d3ba77a0f93,10035141.88,33.2,0.215,contract,12.3,45.9,1
966f1b0a-3d2f-4d7f-b6db-d209b9f58f6e,3616639.41,69.9,0.401,contract,5.1,29.8,1
fcebf9ae-341b-4eae-a7b5-21bb2b6e9498,8542241.49,70.8,0.398,recurring,1.1,42.4,1
c40af8a1-6f2a-47e7-a9b6-5392e3486993,3432268.47,66.7,0.472,recurring,1.5,15.8,0
8de54c76-56a5-4f2f-84c0-1ab616adb5d4,3794030.5,96.5,0.484,recurring,1.4,9.7,1
ad08ee50-6906-447f-baa7-2ca763c87d87,5492256.93,49.2,0.364,contract,20.7,17.4,0
1ac8efa8-1f8b-4dcb-9a0a-f6949684369e,3535245.14,24.6,0.332,poc,15.8,37.0,0
d766174f-442d-4452-99a7-82cc81fc4dd9,1142352.69,96.3,0.621,recurring,7.7,9.3,1
07517ec1-3040-4b67-aa56-06830d5bdb0c,2794601.57,75.2,0.691,recurring,1.2,18.1,1
cd77f6f5-b3dc-44fd-9825-741bc1ae843e,3488110.75,36.3,0.221,poc,19.9,39.4,1
3aa68610-5364-452f-9bb4-8ca81bd48d5b,2150921.65,75.2,0.815,poc,36.8,4.3,0
019d1ce3-e343-4643-8945-10baea314cca,3486434.48,89.6,0.52,recurring,13.8,32.3,1
a137a431-85b4-431a-901c-f1835791e59f,5856572.81,73.8,0.262,contract,12.9,16.2,1
6d349437-0a69-4eed-9dcf-2d0a75efc335,4203897.82,85.3,0.227,recurring,4.7,35.4,1
55cb816d-a1e1-44b3-9819-98ef21b33805,6276544.85,77.3,0.339,contract,7.7,27.5,1
c9ff656f-3a7e-4a2b-b8ad-59939d62b13a,1158910.64,68.0,0.441,poc,20.7,21.3,1
8f458a8e-1c79-48cc-9ce9-073f18db8a32,7073092.05,90.0,0.668,contract,12.7,8.5,1
a2c2a631-9380-4ff6-b98a-9e22a6947cfc,3796085.65,75.4,0.33,contract,11.9,11.2,0
d70cec1d-c392-49f4-bb15-89047b08a593,4331980.75,36.5,0.358,poc,33.6,30.8,0
fe926781-f0f2-44bd-96cc-a9e67ee1f4b6,7395307.82,34.2,0.334,contract,18.3,27.8,0
c136adff-7fce-498c-8891-57cbe199a097,3799720.88,72.1,0.206,contract,18.0,25.0,1
3b75e0ca-c949-4f1a-8647-86eb8355af15,6701456.91,81.2,0.496,contract,4.4,13.6,1
589823a2-3934-4d1d-8053-7babe47a1426,24510366.31,64.0,0.379,contract,0.0,35.4,0
f780e489-0e45-461d-813e-6e96dede92c3,6666641.26,100.0,0.215,recurring,11.3,15.6,1
66556627-d84e-4f59-afe0-56d9206c99bd,4808442.45,69.0,0.23,poc,18.9,35.7,1
0574d699-a02e-413d-a1e0-48756314a1df,5191696.59,75.2,0.175,contract,10.6,17.7,0
3575d684-7c0d-4f19-a437-5de709984a3d,10601064.5,73.1,0.334,contract,13.4,32.4,1
f526c198-08d8-4398-93f8-53704fb502b4,7009200.8,60.3,0.612,contract,6.2,26.1,1
5dbec4ec-9632-4e78-a07d-d8040971fbf5,4699674.29,62.3,0.326,poc,10.6,25.5,0
1775c983-7684-4be7-8568-dde8e205b3e9,4579083.12,100.0,0.431,recurring,3.7,12.4,1
9a3a7636-e991-4363-9ecb-e87472429373,4765944.83,54.6,0.242,contract,5.9,45.0,1
00f828be-5bfd-45b8-9c98-aee46f5f049f,6828845.92,90.6,0.456,recurring,0.0,22.7,1
d0a52a04-8387-4323-ae4d-480e03e4ac1e,12113368.97,43.2,0.035,poc,29.0,38.6,1
